CHUNK NO,ID,GENDER,AGE,INDUSTRY,ASTROLOGICAL SIGN,TOTAL PREVALENCE,AVERAGE PREVALENCE
28,4118676,female,14,indUnk,Leo,461.0510000000003,0.00746980007128739
28,4011067,female,14,indUnk,Libra,919.5040000000002,0.014897508181847643
28,3673414,male,14,Student,Scorpio,1393.363,0.022574819351284792
28,4122641,female,34,indUnk,Gemini,2252.4950000000017,0.036494199799099215
28,4066076,male,27,LawEnforcement-Security,Aries,1096.1670000000004,0.01775974530961408
28,3967139,female,26,Student,Gemini,603.2079999999999,0.009772982080943583
28,3358525,male,17,indUnk,Cancer,3224.639000000001,0.052244564336865314
28,3850198,male,25,HumanResources,Pisces,1577.12,0.0255519911862869
28,3614153,male,24,indUnk,Sagittarius,3423.511,0.055466624542302584
28,3097475,female,23,indUnk,Cancer,1460.066000000001,0.023655519911862884
28,3416312,male,26,indUnk,Aquarius,456.08100000000024,0.007389277729172746
28,4259267,female,16,Education,Virgo,1523.8740000000003,0.02468931661320113
28,3721726,male,25,Technology,Leo,1976.4340000000013,0.0320215482323969
28,4093974,male,14,indUnk,Leo,13819.196999999944,0.22389418683775547
28,877254,female,27,indUnk,Aries,3465.0680000000043,0.05613991769547332
28,1882335,female,14,Student,Taurus,447.46200000000016,0.00724963546223389
28,3236014,female,17,Arts,Virgo,11999.167999999936,0.19440666213019564
28,3329341,male,37,Government,Sagittarius,3831.5779999999986,0.06207799488026957
28,3353979,male,15,Student,Sagittarius,2508.3330000000024,0.040639204821619555
28,3862547,female,14,indUnk,Libra,7787.986000000007,0.12617844528693184
28,3660766,female,17,Student,Gemini,9493.398999999996,0.15380899841223544
28,1274152,female,34,indUnk,Scorpio,105005.11800000031,1.7012591620491933
28,4181649,female,27,Education,Virgo,2399.1659999999997,0.03887051618547681
28,3883180,male,16,indUnk,Gemini,2060.074000000002,0.03337665662162603
28,3603803,female,14,Student,Libra,368.98900000000003,0.005978241145782703
28,3066719,male,27,Technology,Pisces,1170.1810000000005,0.018958896341661004
28,3920759,male,17,indUnk,Taurus,1328.7230000000009,0.02152754285343963
28,3541168,male,34,Government,Gemini,8131.835000000004,0.13174937623537805
28,1688696,male,13,Student,Virgo,2765.619000000002,0.04480766987459904
28,3368076,female,24,Advertising,Libra,5351.012000000004,0.08669537604095791
28,3037386,male,37,Manufacturing,Taurus,479.48800000000017,0.007768510417679274
28,3380702,male,16,indUnk,Libra,6500.773000000011,0.10532343410777374
28,4132554,male,14,Student,Taurus,1465.556000000002,0.02374446712679437
28,1716384,female,17,indUnk,Aries,12984.535999999955,0.21037127766436528
28,3688604,male,26,Technology,Pisces,1216.7680000000014,0.019713683937655962
28,3419991,female,24,indUnk,Cancer,2753.4640000000027,0.044610738472505795
28,3984902,female,15,indUnk,Libra,2481.9650000000033,0.04021199896309263
28,3526108,male,14,Education,Leo,1165.1310000000017,0.018877077865266868
28,3557225,female,16,Student,Pisces,2464.434999999999,0.03992798353909464
28,2282143,male,23,Student,Gemini,28074.806999999928,0.4548589967920665
28,3554068,female,26,Consulting,Scorpio,424.486,0.006877385697158226
28,3410727,male,24,Science,Scorpio,1431.7110000000011,0.023196121318168582
28,3388794,male,16,Student,Pisces,7317.514999999996,0.11855602540423181
28,1987183,male,23,indUnk,Capricorn,438.3520000000001,0.007102038171154533
28,3839760,female,24,Student,Pisces,922.9790000000012,0.014953809014613934
28,4129210,female,14,indUnk,Sagittarius,1112.2000000000007,0.018019506820906656
28,3842805,female,26,indUnk,Virgo,751.786000000001,0.012180195068209082
28,4052552,male,16,indUnk,Gemini,2554.611000000003,0.0413889860989599
28,4287988,male,23,Technology,Pisces,1786.1550000000013,0.028938709050257628
28,4088304,female,17,indUnk,Aries,1391.8900000000003,0.022550954278863295
28,3415170,male,17,Student,Scorpio,385.38600000000025,0.006243900068047053
28,3898573,female,17,Student,Scorpio,3283.0100000000034,0.05319027251223232
28,3715635,female,25,indUnk,Leo,2503.2080000000033,0.040556171219338376
28,2679438,female,23,indUnk,Aries,15845.171999999911,0.25671838242441775
28,3908585,male,23,Communications-Media,Sagittarius,376.6010000000003,0.006101568322478213
28,3973905,female,16,indUnk,Libra,1765.1270000000022,0.028598020154888083
28,3896217,female,15,Student,Leo,332.3060000000001,0.005383914973591266
28,3994464,female,36,Consulting,Sagittarius,3649.188,0.05912297073976864
28,2925580,male,24,Military,Leo,26657.486999999954,0.43189603382910396
28,3891521,male,17,Student,Taurus,714.6530000000004,0.011578578140695382
28,3157667,female,14,Student,Cancer,1689.7420000000013,0.02737665662162602
28,3225745,female,16,Student,Taurus,4685.247999999999,0.07590888176015033
28,4076750,male,23,Marketing,Capricorn,609.6040000000004,0.009876608016590524
28,3930958,female,43,indUnk,Aquarius,491.57699999999994,0.007964372508991931
28,3427226,female,14,Student,Taurus,2677.1520000000014,0.04337435598327989
28,3338178,female,27,indUnk,Cancer,2278.686000000003,0.03691853796053276
28,3612226,female,33,indUnk,Cancer,639.7810000000001,0.010365526068500698
28,3687738,male,47,indUnk,Aries,20457.353999999992,0.33144347234373467
28,4192226,male,17,Student,Pisces,2185.6700000000014,0.03541152263374488
28,4132315,male,15,indUnk,Aries,2108.1430000000014,0.03415545510514892
28,3566850,female,24,Religion,Capricorn,1086.3700000000006,0.017601017465409426
28,3902669,male,14,Student,Scorpio,801.4160000000005,0.012984284371860933
28,3650522,male,24,RealEstate,Aries,6984.45500000001,0.11315989436505638
28,3844677,male,13,indUnk,Libra,429.0129999999998,0.006950730695700072
28,3449535,male,24,Internet,Pisces,541.4820000000002,0.008772917274229613
28,2940403,female,16,Student,Taurus,11245.714999999973,0.18219945886393787
28,3567490,female,15,Student,Taurus,1439.894000000002,0.023328699653284112
28,3950226,male,16,indUnk,Capricorn,362.1009999999999,0.005866643984316773
28,3971424,female,25,Education,Cancer,593.5890000000004,0.009617138135510845
28,1537747,male,26,Arts,Taurus,22259.380999999932,0.36063933443504637
28,3584513,male,14,indUnk,Scorpio,6065.9120000000075,0.09827795599624134
28,3873815,male,25,Technology,Gemini,2917.1590000000056,0.047262872233563485
28,3338497,female,15,Military,Sagittarius,12484.109999999982,0.20226353650238135
28,3855597,female,14,Student,Aquarius,924.9980000000004,0.014986520203493088
28,1735476,female,17,indUnk,Libra,1301.4170000000017,0.02108513982048543
28,3299764,male,24,Student,Capricorn,52.593999999999994,0.000852111078707754
28,3910307,female,23,Arts,Scorpio,3298.2760000000053,0.05343760733612011
28,1994777,male,17,Student,Taurus,8016.187000000008,0.1298756845209165
28,863416,female,25,indUnk,Pisces,7759.572000000019,0.1257180907942066
28,4272428,male,23,BusinessServices,Taurus,1055.7870000000007,0.01710552153203073
28,731789,male,23,indUnk,Virgo,870.1309999999996,0.014097582709568705
28,3595537,female,26,InvestmentBanking,Virgo,6638.403000000011,0.1075532711188881
28,3409182,female,23,indUnk,Scorpio,713.4090000000002,0.011558423252648978
28,1735621,female,34,Internet,Aries,4860.505000000003,0.07874833932795443
28,3749796,female,17,Student,Pisces,1282.3900000000003,0.020776870483782125
28,1279436,male,34,indUnk,Pisces,2119.8500000000017,0.03434512815527691
28,3428797,male,24,indUnk,Gemini,1358.3300000000002,0.022007225948608277
28,3936561,male,16,Student,Leo,1246.3130000000015,0.020192362528758005
28,3386324,female,35,indUnk,Taurus,27249.598999999944,0.4414892420854791
28,2099832,male,27,Communications-Media,Sagittarius,8955.40199999998,0.14509254398755678
28,2032275,female,13,Sports-Recreation,Virgo,2653.131000000003,0.04298517546417814
28,3991942,male,23,Internet,Taurus,342.32800000000015,0.0055462881954570515
28,3678594,female,39,Student,Cancer,3732.4620000000045,0.06047214931466907
28,1845692,male,14,indUnk,Leo,1810.6560000000002,0.029335666375036457
28,3925317,male,23,Education,Gemini,1914.220000000001,0.031013577006577895
28,4191749,female,26,indUnk,Cancer,1822.6740000000011,0.029530378147176066
28,3122451,male,26,Publishing,Cancer,10868.285999999973,0.1760844755516667
28,3370628,female,16,Student,Leo,5261.184000000005,0.08524001166520859
28,3649295,female,13,Student,Pisces,1109.6740000000011,0.017978581381031093
28,3634853,male,44,Technology,Virgo,4254.942000000003,0.06893720229415772
28,3562407,female,15,indUnk,Pisces,2790.2150000000047,0.04520616635883485
28,3294408,female,34,Fashion,Pisces,1762.622000000002,0.028557434950260877
28,3309541,male,37,Banking,Taurus,751.591,0.012177035740902757
28,3475566,female,35,indUnk,Cancer,712.2970000000003,0.01154040698616377
28,3537048,female,13,Student,Leo,496.7830000000002,0.008048718447231136
28,4117082,female,14,indUnk,Capricorn,590.231,0.009562732899128349
28,4273874,male,23,indUnk,Pisces,422.7340000000001,0.006849000356436929
28,3058429,male,17,indUnk,Cancer,1473.2870000000016,0.02386972230323064
28,3971229,female,17,Technology,Libra,2430.816000000001,0.039383299309808516
28,3549979,female,16,Student,Aries,373.3739999999999,0.006049285505978418
28,4135826,male,17,Student,Libra,9183.85499999998,0.14879386604452188
28,4054452,female,23,Education,Cancer,2982.1430000000078,0.0483157221088106
28,4018510,female,26,indUnk,Sagittarius,343.361,0.00556302452934124
28,4127797,male,25,Student,Libra,851.0410000000005,0.013788292667120321
28,3764816,male,23,Sports-Recreation,Capricorn,3195.7140000000013,0.051775930786429496
28,3867382,female,16,Student,Sagittarius,2425.494000000001,0.03929707397686402
28,4053948,female,36,indUnk,Capricorn,364.14700000000016,0.005899792618515281
28,2330053,female,23,indUnk,Sagittarius,17845.329999999944,0.28912429927740424
28,3399237,female,17,Student,Virgo,589.5789999999998,0.00955216940475033
28,4055499,female,24,Student,Aries,1820.1050000000007,0.02948875603512525
28,3804936,male,16,Student,Taurus,3481.626,0.05640818508797512
28,3777390,male,17,Non-Profit,Leo,1917.6570000000008,0.031069262175561402
28,4172685,male,17,indUnk,Sagittarius,417.6500000000001,0.006766631022973982
28,3603229,male,15,Student,Capricorn,355.95000000000005,0.005766987459900846
28,3500491,female,25,Arts,Libra,6329.916999999995,0.10255528012702107
28,2615621,female,16,Student,Capricorn,62633.80100000004,1.01477270665241
28,2608756,female,38,Education,Gemini,39954.932000000124,0.6473369625093179
28,4008980,male,23,Student,Pisces,3198.577000000003,0.05182231619195753
28,3381720,male,27,Marketing,Leo,464.80800000000045,0.007530669777388945
28,4322085,male,15,indUnk,Aquarius,430.2450000000001,0.006970691163604551
28,4176571,male,37,Sports-Recreation,Libra,719.0120000000006,0.01164920125725026
28,3900478,female,24,Arts,Pisces,381.263,0.006177100547616733
28,3570676,female,36,Education,Taurus,5713.004,0.09256025404231878
28,2762944,male,25,indUnk,Cancer,1509.2900000000006,0.024453031334046218
28,3867204,female,26,Law,Gemini,2277.8940000000016,0.036905706231165576
28,3101995,female,16,indUnk,Aries,1050.0379999999998,0.017012378082369328
28,2870146,male,15,Student,Leo,2425.5850000000014,0.03929854832960697
28,1263794,female,17,Student,Cancer,14148.70099999995,0.22923270470820695
28,3672480,female,16,indUnk,Pisces,4049.9660000000054,0.06561624704319376
28,3972751,female,27,indUnk,Taurus,1015.2220000000016,0.016448300443926017
28,3517585,male,25,indUnk,Sagittarius,4760.614000000002,0.07712993746152105
28,3475747,female,48,Banking,Pisces,1412.7510000000009,0.022888937493924386
28,3953075,male,14,Student,Scorpio,537.3500000000001,0.00870597193869285
28,4079891,male,24,Transportation,Libra,1082.8010000000006,0.017543193674864725
28,3901881,female,15,Student,Cancer,346.57500000000005,0.005615096724020609
28,3580801,male,17,Education,Scorpio,455.57400000000024,0.007381063478176343
28,4086028,male,17,Student,Scorpio,678.8990000000002,0.010999303327824766
28,3922351,male,26,Technology,Scorpio,361.869,0.005862885194906193
28,3710639,male,16,Student,Cancer,1337.2030000000004,0.021664933087067826
28,4269334,female,16,Student,Virgo,577.1550000000002,0.00935087975114222
28,4180304,male,15,indUnk,Aquarius,650.4490000000002,0.010538365574673539
28,3495919,male,17,indUnk,Aries,420.90600000000006,0.006819383688150093
28,3359077,female,17,Student,Cancer,1178.4670000000012,0.019093143449661405
28,4168118,male,17,indUnk,Taurus,1394.6410000000017,0.022595525096400015
28,1952911,male,24,Engineering,Aquarius,8014.5090000000055,0.12984849810440371
28,2517325,female,26,Education,Virgo,25557.551999999992,0.4140752405949255
28,3587131,male,17,indUnk,Scorpio,2749.7120000000023,0.044549949774796704
28,4283565,female,17,indUnk,Pisces,1211.6990000000014,0.019631557629370425
28,4205276,male,13,Student,Virgo,1528.2590000000007,0.024760360973396855
28,4061927,female,23,indUnk,Scorpio,821.7850000000003,0.013314296361103015
28,2661577,male,23,indUnk,Libra,483.1760000000001,0.007828262207964747
28,3351411,male,26,indUnk,Gemini,2341.2670000000016,0.037932455202358994
28,4101510,female,15,indUnk,Pisces,6889.39100000001,0.11161969800071303
28,4276166,female,14,indUnk,Scorpio,585.0230000000003,0.009478354557532164
28,4035235,male,25,Communications-Media,Taurus,2551.222000000005,0.04133407861054414
28,3835300,female,24,Marketing,Cancer,3194.6609999999996,0.0517588704189754
28,3585346,male,24,Technology,Aries,9429.856000000007,0.15277949515569825
28,3638341,female,13,indUnk,Virgo,1825.9180000000015,0.029582936392210258
28,2556067,female,24,indUnk,Sagittarius,11635.730999999989,0.1885183727034119
28,3944108,female,39,indUnk,Pisces,1295.4700000000005,0.020988788438482234
28,3800643,female,17,indUnk,Gemini,1688.8700000000008,0.02736252875797934
28,3916728,male,17,BusinessServices,Libra,664.8410000000003,0.010771540131557634
28,4216565,female,34,indUnk,Cancer,399.40100000000007,0.006470966592138946
28,3337958,male,41,Technology,Gemini,5254.9600000000055,0.08513917241826262
28,3880798,male,24,Engineering,Virgo,422.8989999999999,0.006851673633388417
28,3393354,male,24,Consulting,Virgo,596.7430000000003,0.00966823822948058
28,3897989,female,27,Student,Virgo,10109.744999999979,0.1637948381452315
28,3765257,female,27,Architecture,Taurus,4364.232000000003,0.07070788373675517
28,3392812,male,24,indUnk,Aquarius,4818.043000000001,0.07806038365574675
28,3741009,male,27,Technology,Taurus,372.18,0.006029940701856713
28,3861893,male,17,Student,Libra,7077.282000000007,0.11466384757460885
28,3353850,female,16,indUnk,Cancer,844.5870000000007,0.013683727034120746
28,3813281,male,25,Telecommunications,Sagittarius,660.6850000000002,0.010704205955737017
28,1986106,female,24,indUnk,Pisces,12417.329999999962,0.20118158841255893
28,2967992,female,35,Arts,Virgo,14468.284999999925,0.23441050192799853
28,3727558,female,16,indUnk,Aquarius,340.93699999999995,0.005523751660672045
28,3314896,male,15,indUnk,Taurus,1269.8620000000008,0.020573895855610654
28,4241326,male,17,Biotech,Cancer,862.0690000000006,0.013966964777550965
28,3910204,female,16,indUnk,Virgo,879.4190000000001,0.014248063899419981
28,3886637,female,23,indUnk,Cancer,747.6940000000001,0.012113897799812062
28,4100455,female,24,Religion,Cancer,1646.054000000004,0.02666883769158491
28,4234614,female,24,Law,Pisces,3930.337000000004,0.06367805644664794
28,3553702,male,16,Student,Sagittarius,8264.583000000011,0.13390011665208534
28,3413971,male,26,indUnk,Scorpio,14514.906999999937,0.23516585658274095
28,4234152,female,27,indUnk,Gemini,2374.778000000002,0.038475389650367814
28,3641973,male,15,Student,Pisces,559.5050000000001,0.009064920125725026
28,3649279,female,16,indUnk,Gemini,7442.582999999999,0.12058233693010594
28,1242759,female,16,Arts,Aquarius,606.523,0.009826690645150838
28,4276058,male,14,Student,Sagittarius,1134.6200000000006,0.018382748452739715
28,1756743,female,36,indUnk,Virgo,92736.61600000021,1.5024888370435212
28,1418167,female,17,Student,Gemini,6556.217000000006,0.106221719970189
28,4308909,female,24,Student,Libra,923.1460000000002,0.014956514694922396
28,299545,male,25,Technology,Cancer,13415.728999999943,0.21735732801918187
28,4266235,male,23,Publishing,Libra,2419.085000000001,0.03919323741939666
28,3604445,female,27,indUnk,Capricorn,2073.5030000000042,0.03359422896212055
28,4042287,female,17,indUnk,Capricorn,959.3870000000001,0.015543679725219533
28,3770588,male,24,indUnk,Sagittarius,2993.9300000000003,0.04850669129321798
28,3072844,female,14,Education,Libra,3181.113000000002,0.05153937007874019
28,3676408,female,25,Communications-Media,Virgo,3033.4580000000055,0.04914711124072463
28,3972305,female,16,Student,Virgo,1173.2010000000014,0.01900782541071257
28,3530634,male,37,Technology,Capricorn,9087.449999999999,0.14723194322931854
28,3649247,female,15,Student,Pisces,740.3240000000006,0.011994491429312087
28,4151517,female,41,indUnk,Capricorn,1574.7940000000008,0.025514306082110118
28,2438726,female,17,Arts,Virgo,37562.28499999999,0.6085720650659406
28,3865524,male,14,Student,Leo,943.5959999999998,0.015287839020122481
28,3538368,male,25,Arts,Scorpio,5229.4000000000015,0.08472505751595867
28,3340219,male,45,Technology,Virgo,11481.763999999974,0.18602384887074258
28,3990566,male,17,Student,Capricorn,4636.605000000003,0.07512078351317202
28,3847790,female,36,indUnk,Cancer,2964.722000000001,0.0480334726677684
28,4257343,male,13,indUnk,Taurus,885.2760000000001,0.014342957130358706
28,3930625,male,14,Student,Taurus,933.1780000000007,0.01511904993357313
28,4162799,male,16,indUnk,Aquarius,938.2710000000008,0.015201565082142522
28,4125228,female,34,Communications-Media,Virgo,1847.3300000000006,0.029929846732121457
28,2320252,male,36,Arts,Aquarius,982.6270000000005,0.01592020673341759
28,3841567,male,24,indUnk,Cancer,2045.1550000000002,0.03313494378017563
28,4181630,female,23,Engineering,Libra,367.36699999999996,0.00595196202326561
28,3656563,female,14,Student,Libra,1691.1770000000015,0.02739990603026476
28,3247172,female,36,BusinessServices,Aries,9680.711999999996,0.15684378341596183
28,801102,female,23,Advertising,Aquarius,76175.80300000007,1.2341758692200524
28,3689753,male,16,Student,Leo,1072.1530000000007,0.017370678202261767
28,3297917,male,24,Technology,Virgo,546.679,0.008857117397362366
28,3520883,male,16,Non-Profit,Leo,1167.5610000000006,0.018916447944007007
28,4276233,female,17,Student,Aquarius,706.989,0.011454408476718188
28,3655211,female,17,Student,Gemini,12356.69799999997,0.20019924824211738
28,3440462,male,25,Education,Scorpio,2204.032000000002,0.03570901785424973
28,3914785,male,42,Technology,Gemini,11771.20999999998,0.19071335990408572
28,3878783,male,33,Transportation,Cancer,417.76399999999984,0.006768478014322281
28,4032676,male,15,indUnk,Taurus,1091.3690000000006,0.01768200965620039
28,4043671,female,23,Education,Taurus,567.3990000000005,0.009192816175755816
28,3822811,male,14,Education,Virgo,662.7650000000001,0.010737905447004311
28,3572165,female,17,Student,Libra,4025.7090000000007,0.06522324292796734
28,3495288,male,15,Student,Gemini,18887.17499999994,0.30600393700787304
28,1730459,female,26,indUnk,Leo,2476.479000000002,0.04012311655487512
28,3235079,female,27,Science,Sagittarius,2323.0790000000015,0.03763777907391208
28,4063957,male,16,Student,Sagittarius,2826.126000000005,0.045787984835229015
28,3545137,male,27,Communications-Media,Libra,21652.79999999993,0.35081170409254286
28,1217864,male,24,Non-Profit,Virgo,12079.013999999963,0.19570030135121938
28,3899435,male,26,Technology,Capricorn,1246.1450000000002,0.02018964064677101
28,3912526,female,26,indUnk,Pisces,5166.6560000000045,0.08370849940053797
28,3480441,female,27,indUnk,Virgo,1216.5659999999993,0.019710411198600165
28,2710453,male,25,Architecture,Gemini,10219.520999999995,0.16557339360357726
28,3593515,male,24,Transportation,Sagittarius,4657.3660000000045,0.07545714656038373
28,4019138,male,17,Student,Capricorn,413.6770000000002,0.006702261754317751
28,4035704,male,14,indUnk,Leo,4111.6,0.06661482129548622
28,3638210,male,26,Technology,Aries,5885.1680000000015,0.09534959981854123
28,3350341,female,35,Marketing,Cancer,7420.506999999996,0.12022466867567473
28,3229995,female,24,Student,Sagittarius,12484.424999999945,0.20226864003110634
28,3438848,female,26,indUnk,Cancer,993.8860000000003,0.016102621431580318
28,4115881,male,24,Technology,Cancer,1469.8740000000007,0.023814425974530973
28,3585158,female,27,Non-Profit,Capricorn,430.16200000000003,0.006969346424289557
28,3483262,male,24,Banking,Libra,6461.7270000000035,0.10469082336930112
28,3805444,male,15,indUnk,Leo,801.759,0.01298984154758433
28,4139128,male,23,indUnk,Pisces,475.49000000000007,0.007703736107060693
28,4094907,female,33,Government,Gemini,2586.545000000001,0.04190637049998382
28,3425656,female,16,Student,Sagittarius,1699.7100000000012,0.027538154952853135
28,3960725,female,16,indUnk,Libra,878.4180000000006,0.014231846019247603
28,1234212,male,27,indUnk,Taurus,200548.54600000076,3.249223064709516
28,3507581,male,37,indUnk,Virgo,1648.4630000000025,0.026707867535076674
28,3997099,male,26,indUnk,Virgo,1455.010000000002,0.023573604225397785
28,3378893,male,27,Technology,Virgo,1254.156000000001,0.020319432293185592
28,4109232,female,24,indUnk,Leo,3186.971000000001,0.05163427951135739
28,4118197,female,25,Education,Cancer,2606.236000000001,0.04222539775120704
28,4067018,male,34,Science,Pisces,631.4170000000001,0.010230015229577786
28,1823506,male,17,Student,Aquarius,6046.018000000006,0.09795563980428383
28,3987877,male,23,indUnk,Virgo,1032.3580000000009,0.016725932406597338
28,3786987,female,16,Education,Cancer,624.0400000000002,0.010110495447328347
28,4227998,female,15,Student,Aries,581.5920000000001,0.009422766598619618
28,3787321,male,17,Student,Capricorn,865.993,0.014030540163960986
28,3178061,male,26,Automotive,Sagittarius,7548.652,0.12230083276627458
28,3982199,male,40,indUnk,Gemini,1247.274000000001,0.020207932341790625
28,3423080,male,37,indUnk,Capricorn,766.2310000000008,0.012414228314053349
28,4286754,female,17,Student,Gemini,1742.8070000000025,0.02823639869090442
28,3287974,male,25,Tourism,Aries,12286.447999999973,0.19906108032792152
28,3315082,male,17,Student,Pisces,435.5410000000001,0.007056495252908203
28,3553170,male,14,Internet,Capricorn,500.35000000000014,0.008106509834418848
28,2793554,female,16,Student,Aries,29407.430999999946,0.47644974239331106
28,3087742,male,15,indUnk,Capricorn,32518.527999999947,0.5268547357506229
28,4166439,female,25,Publishing,Sagittarius,1120.5060000000003,0.01815407796247692
28,269286,male,17,indUnk,Scorpio,796.5900000000003,0.012906095071449407
28,4206902,female,15,indUnk,Aries,429.0270000000001,0.006950957519198991
28,3799922,female,16,indUnk,Pisces,1798.3750000000016,0.029136693561452993
28,3900016,male,17,Student,Pisces,1229.047000000001,0.019912624347882456
28,1578617,male,27,Communications-Media,Cancer,84017.42100000016,1.36122324292797
28,4004772,female,23,Marketing,Leo,3638.0660000000016,0.0589427756715596
28,3769687,male,24,Technology,Taurus,736.5190000000003,0.011932844042642823
28,3693380,female,14,Fashion,Capricorn,548.124,0.008880528822786041
28,3057571,male,23,indUnk,Taurus,6967.866000000015,0.11289112472052129
28,3781540,male,27,Student,Scorpio,746.8650000000005,0.012100466608340632
28,4008222,female,41,indUnk,Sagittarius,1575.4900000000011,0.025525582450341873
28,3509746,male,42,Non-Profit,Scorpio,996.7750000000008,0.01614942808074918
28,2460557,male,16,indUnk,Taurus,7837.290000000011,0.12697725284339476
28,3604315,female,17,Student,Scorpio,497.12699999999995,0.008054291824633032
28,3848612,female,33,indUnk,Taurus,4731.988000000008,0.07666614821295499
28,3900313,male,26,LawEnforcement-Security,Gemini,2504.806000000001,0.04058206150157158
28,3052887,male,24,Engineering,Libra,33276.925999999985,0.5391420563170342
28,3843921,male,15,Student,Libra,2144.2840000000015,0.034740999967596664
28,4168806,female,16,Student,Aquarius,1696.9070000000017,0.027492741648034766
28,3967340,female,17,Student,Sagittarius,482.405,0.007815770713845954
28,3735459,female,13,Student,Sagittarius,5303.809000000004,0.08593060821101073
28,3642761,male,26,Construction,Capricorn,112.06699999999994,0.0018156735037749901
28,3815845,female,14,Student,Pisces,1088.1790000000003,0.01763032630180487
28,3701023,female,34,indUnk,Capricorn,829.0980000000006,0.013432779235928853
28,3848579,female,17,Student,Aries,494.8230000000003,0.00801696315738311
28,4203162,female,16,indUnk,Gemini,642.9979999999998,0.010417646868215544
28,3673403,male,13,Museums-Libraries,Libra,4452.608999999997,0.07213973947700976
28,3956105,female,23,indUnk,Sagittarius,383.76999999999987,0.006217718155600918
28,207307,male,36,indUnk,Cancer,3714.758,0.06018531479861313
28,3806438,male,26,Education,Cancer,5181.081999999996,0.0839422248144907
28,4094700,male,17,indUnk,Taurus,2526.2260000000006,0.04092910145491074
28,4041140,male,14,Student,Taurus,1351.0440000000015,0.0218891805191018
28,3645672,male,46,Construction,Aries,2817.8110000000006,0.04565326787855223
28,3587976,male,25,Religion,Pisces,877.7500000000007,0.014221023298013686
28,4100534,female,23,Marketing,Aquarius,910.1170000000009,0.01474542302582549
28,3691586,female,26,indUnk,Sagittarius,6883.340999999995,0.11152167784582474
28,4075305,female,27,Telecommunications,Libra,1195.5040000000004,0.019369171446161827
28,1445315,female,23,indUnk,Scorpio,11841.269999999975,0.19184844949936772
28,4171449,male,26,Transportation,Taurus,2787.640000000006,0.045164447036713094
28,3944784,male,23,indUnk,Virgo,809.6620000000001,0.01311788341272156
28,3592450,female,13,indUnk,Aquarius,557.8459999999997,0.009038041541103653
28,742948,female,26,BusinessServices,Aries,18454.734999999917,0.29899768315997405
28,4095362,female,16,Education,Pisces,1162.0520000000013,0.01882719289718417
28,3997969,female,15,indUnk,Taurus,2029.4880000000012,0.03288111208321184
28,3660229,male,17,Student,Pisces,1779.4710000000018,0.028830417031204463
28,3427781,female,15,Student,Scorpio,12323.574999999957,0.199662600045364
28,3302102,female,23,Education,Pisces,1771.7200000000014,0.028704837821198297
28,4286802,female,14,Student,Gemini,738.9630000000003,0.011972440944881894
28,3786604,female,14,indUnk,Gemini,863.6640000000007,0.013992806454748723
29,3703238,male,15,indUnk,Aries,787.6610000000011,0.012761430284177458
29,3791211,female,24,indUnk,Aries,5169.905999999999,0.08376115485564303
29,3913644,female,24,Marketing,Sagittarius,8045.815000000008,0.13035570785133352
29,3667495,male,15,Science,Libra,6651.106000000012,0.10775908104079601
29,3354122,female,16,indUnk,Cancer,2768.5079999999984,0.04485447652376784
29,3591232,female,14,indUnk,Virgo,1830.8970000000004,0.029663604549431326
29,841857,female,17,indUnk,Virgo,76481.17200000014,1.2391233595800548
29,1971502,female,25,BusinessServices,Pisces,38893.77900000009,0.6301445027704885
29,2541686,male,15,indUnk,Aries,6556.279000000007,0.10622272447425564
29,4108734,female,25,Student,Taurus,5204.898000000012,0.0843280839895015
29,3921618,male,15,Student,Sagittarius,426.313,0.006906986163766566
29,4053708,male,15,Student,Scorpio,972.7080000000009,0.01575950228443668
29,4314676,female,37,indUnk,Sagittarius,6255.156000000013,0.1013440264411395
29,2966879,female,16,LawEnforcement-Security,Scorpio,858.1300000000005,0.013903146365963522
29,3439485,female,26,Architecture,Scorpio,1821.2450000000006,0.029507225948608284
29,4112615,female,23,Marketing,Capricorn,2644.6100000000015,0.04284712096173166
29,3365597,male,16,Student,Virgo,929.407000000001,0.015057953403972667
29,4047444,female,17,Student,Aquarius,4346.436000000006,0.07041955866627793
29,4317272,female,25,Education,Sagittarius,727.6910000000001,0.011789815624898742
29,2791858,male,16,indUnk,Sagittarius,737.5749999999995,0.01194995301513236
29,2089678,male,25,Technology,Pisces,20921.78099999991,0.33896796928161615
29,4322723,female,23,Student,Pisces,943.1470000000007,0.01528056446647874
29,3561710,female,26,indUnk,Sagittarius,1983.4220000000014,0.032134765561712214
29,3887111,female,13,indUnk,Libra,931.8000000000006,0.015096724020608545
29,3931639,female,33,indUnk,Aries,20196.85899999993,0.3272230161044673
29,1806987,female,25,indUnk,Capricorn,22542.550999999952,0.3652271637341621
29,3540854,male,27,BusinessServices,Virgo,2386.1100000000006,0.03865898707106057
29,3763817,female,25,Arts,Pisces,565.7000000000003,0.00916528952399469
29,3365274,male,24,Arts,Virgo,17149.85699999996,0.27785646933022196
29,3188427,male,25,indUnk,Aries,1711.2300000000016,0.02772479828910278
29,3518926,male,38,Tourism,Gemini,5856.378999999998,0.09488316969638051
29,3734861,female,13,Student,Aries,368.301,0.0059670943909789055
29,3473174,female,26,BusinessServices,Capricorn,1762.9080000000017,0.028562068630310126
